x,underlying,y
0.6098049,-0.30476618,-0.47373354
0.6108054,-0.30918884,-0.21027511
0.6118059,-0.31348562,-0.7373071
0.6128064,-0.31765556,-1.1074978
0.6138069,-0.32169914,-0.18196654
0.6148074,-0.32561493,-0.64827967
0.6158079,-0.32940388,0.728688
0.6168084,-0.333066,-0.73546124
0.61780894,-0.33660078,-0.323074
0.6188094,-0.34000826,0.049950182
0.6198099,-0.3432889,0.542527
0.6208104,-0.34644222,-0.4832043
0.6218109,-0.3494687,-0.08148208
0.62281144,-0.35236788,-0.40359372
0.6238119,-0.35513973,0.46906823
0.62481236,-0.35778427,1.0916994
0.6258129,-0.3603015,0.037751466
0.62681335,-0.3626914,-0.56737757
0.6278139,-0.36495447,-0.71676725
0.62881434,-0.36709023,-0.99672925
0.62981486,-0.36909866,-1.0705001
0.6308154,-0.3709798,0.25957495
0.63181585,-0.3727336,0.361305
0.6328164,-0.37436008,-1.0059993
0.6338169,-0.37585926,-0.85999763
0.63481736,-0.37723112,-0.108943045
0.6358179,-0.37847662,-0.2957378
0.63681835,-0.37959433,1.0935944
0.6378189,-0.38058472,-0.8965024
0.6388194,-0.38144875,-0.6553428
0.63981986,-0.38218498,-0.6765562
0.6408204,-0.38279486,-0.47874612
0.6418209,-0.38327694,-0.35532904
0.6428214,-0.38363218,-0.21718337
0.6438219,-0.38386154,-0.5679366
0.64482236,-0.3839631,-0.21435148
0.6458229,-0.3839383,-0.65143526
0.6468234,-0.38378668,-0.38081715
0.64782387,-0.38350773,-0.26569277
0.6488244,-0.38310337,-0.41663152
0.6498249,-0.38257122,-0.41080016
0.6508254,-0.3819132,-0.29358214
0.6518259,-0.3811288,-1.3006983
0.65282637,-0.38021755,-0.40426543
0.6538269,-0.3791809,-0.58689314
0.6548274,-0.37801743,-0.2871094
0.6558279,-0.37672806,-1.3997756
0.6568284,-0.37531233,-1.2124503
0.6578289,-0.3737712,-0.9415603
0.6588294,-0.3721037,-0.31566727
0.6598299,-0.37031126,-1.0569246
0.6608304,-0.36839247,0.29664505
0.6618309,-0.36634827,-0.0767124
0.6628314,-0.36417866,-0.80038846
0.6638319,-0.36188364,-0.7641549
0.6648324,-0.3594632,0.3451501
0.66583294,-0.35691833,-0.037829846
0.6668334,-0.35424805,-0.51510745
0.6678339,-0.3514533,-0.5783196
0.6688344,-0.34853315,-1.1985242
0.6698349,-0.34548807,0.26224822
0.67083544,-0.3423195,-0.06700444
0.6718359,-0.33902597,-0.028591186
0.6728364,-0.33560896,-0.35982075
0.67383695,-0.332067,0.8320552
0.6748374,-0.32840157,-0.11875351
0.67583793,-0.32461214,-0.043174863
0.6768384,-0.32069921,-0.88620806
0.6778389,-0.3166628,-0.6964979
0.67883945,-0.31250286,-0.20037349
0.6798399,-0.3082199,0.141025
0.68084043,-0.30381346,-0.9838506
0.68184096,-0.29928493,-1.0502772
0.6828414,-0.2946334,-0.374985
0.68384194,-0.28985882,-0.539853
0.6848424,-0.28496265,-0.9172414
0.68584293,-0.27994394,0.4556607
0.68684345,-0.27480268,0.29058188
0.6878439,-0.26954126,-0.21316634
0.6888444,-0.26415682,-0.34029847
0.6898449,-0.25865126,0.23940182
0.6908454,-0.2530241,0.5317302
0.6918459,-0.2472763,0.008512825
0.69284636,-0.24140787,-0.6169347
0.6938469,-0.23541832,-0.98079556
0.6948474,-0.22930813,0.059326738
0.69584787,-0.22307825,-0.36796165
0.6968484,-0.21672773,-0.8855665
0.6978489,-0.21025753,-0.2870428
0.6988494,-0.2036686,-0.29417604
0.6998499,-0.19695902,0.36575562
0.70085037,-0.19013119,-0.012470543
0.7018509,-0.18318367,-0.35474965
0.7028514,-0.1761179,0.18410057
0.7038519,-0.16893244,-0.27143645
0.7048524,-0.16163015,0.30322322
0.7058529,-0.15420914,0.057043046
0.7068534,-0.14667082,0.09288892
0.7078539,-0.13901424,-0.07241275
0.7088544,-0.13124037,-0.14707646
0.7098549,-0.12334967,-0.1951777
0.7108554,-0.11534214,-0.39822617
0.7118559,-0.10721779,1.2518785
0.7128564,-0.098977566,-0.45663372
0.71385694,-0.090620995,-0.120304905
0.7148574,-0.08214903,-0.20224304
0.7158579,-0.07356024,-0.7877091
0.7168584,-0.06485796,-0.63710904
0.7178589,-0.056039333,-0.1258397
0.71885943,-0.04710579,-0.28633982
0.7198599,-0.038059235,0.24488333
0.7208604,-0.028897285,-0.1603693
0.72186095,-0.019621849,0.57312846
0.7228614,-0.010232925,-0.6025541
0.72386193,-0.0007300377,-0.44442672
0.7248624,0.008885384,-0.43843287
0.7258629,0.018613815,-0.15185395
0.72686344,0.02845478,0.82308966
0.7278639,0.038407326,-0.11520097
0.72886443,0.04847288,-1.0894156
0.72986495,0.058650017,0.0121032335
0.7308654,0.068936825,0.071212515
0.73186594,0.07933569,-0.8157667
0.7328664,0.08984423,0.22102123
0.73386693,0.10046482,-0.103398025
0.73486745,0.11119461,-0.3193002
0.7358679,0.122033596,0.98129594
0.73686844,0.13298225,-0.43610042
0.73786896,0.14404106,-0.15571615
0.7388694,0.15520668,0.29797643
0.73986995,0.16648245,0.10110922
0.7408704,0.17786503,0.30739188
0.74187094,0.18935537,0.80127895
0.74287146,0.20095444,0.38472316
0.7438719,0.21265888,0.11432361
0.74487245,0.22447157,-0.7860668
0.745873,0.23639011,0.77874225
0.74687344,0.24841356,0.13159886
0.74787396,0.2605443,0.5810836
0.7488744,0.272779,0.50540364
0.74987495,0.2851205,-0.013685733
0.7508755,0.29756498,-0.13409743
0.75187594,0.3101139,-0.52153933
0.7528764,0.32276535,0.7832274
0.7538769,0.33552313,0.85258245
0.7548774,0.348382,0.103817895
0.7558779,0.3613453,0.060514778
0.7568784,0.37440968,-0.20109308
0.7578789,0.38757658,-0.035206378
0.7588794,0.40084577,-0.12588376
0.7598799,0.41421533,0.6161174
0.7608804,0.42768645,0.50521004
0.76188093,0.44125748,0.579401
0.7628814,0.4549284,-0.107795596
0.7638819,0.4687004,0.2644114
0.7648824,0.48256993,0.38072467
0.7658829,0.49654007,1.0330527
0.76688343,0.5106082,-0.13198769
0.7678839,0.5247736,-0.3277911
0.7688844,0.5390377,-0.21807289
0.76988494,0.55339956,0.45959702
0.7708854,0.56785727,-0.16743374
0.77188593,0.5824113,-0.25048143
0.7728864,0.59706116,0.8621809
0.7738869,0.61180854,0.8449023
0.77488744,0.6266508,0.02418238
0.7758879,0.64158654,0.6323525
0.77688843,0.6566174,0.44464397
0.77788895,0.67174315,0.29490268
0.7788894,0.68696046,0.74648494
0.77988994,0.7022729,0.74087864
0.7808904,0.7176764,0.66464037
0.7818909,0.7331729,0.34978548
0.78289145,0.74876237,1.3837066
0.7838919,0.7644415,0.41976535
0.78489244,0.7802129,1.4502826
0.78589296,0.79607415,0.66708773
0.7868934,0.81202507,0.9804926
0.78789395,0.8280666,0.66806066
0.7888944,0.8441963,0.5446427
0.78989494,0.86041594,0.6817812
0.79089546,0.8767228,1.1406633
0.7918959,0.8931174,0.83223104
0.79289645,0.9096005,1.3944522
0.793897,0.9261701,0.81824535
0.79489744,0.94282556,0.8186703
0.79589796,0.95956755,0.80822617
0.7968984,0.9763937,1.5318779
0.79789895,0.9933071,1.106868
0.7988995,1.010304,1.8344848
0.79989994,1.0273852,1.9374905
0.80090046,1.04455,0.61280143
0.801901,1.0617976,1.3688878
0.80290145,1.0791283,1.1753528
0.803902,1.0965412,0.92122483
0.80490243,1.1140354,1.3108019
0.80590296,1.1316109,0.93444234
0.8069035,1.1492672,0.84961593
0.80790395,1.1670041,0.7734925
0.80890447,1.1848202,1.4211053
0.809905,1.2027161,1.5502497
0.81090546,1.2206903,1.064834
0.811906,1.2387435,1.5252316
0.81290644,1.2568741,2.3563786
0.81390697,1.2750816,1.4699361
0.8149075,1.2933664,1.6715126
0.81590796,1.3117275,1.7506361
0.8169084,1.330164,1.5816214
0.81790894,1.3486762,0.84527695
0.8189094,1.3672628,2.0140264
0.81990993,1.3859234,1.1467395
0.8209104,1.4046564,1.6268712
0.8219109,1.4234662,0.8738547
0.82291144,1.442347,1.8208085
0.8239119,1.461298,1.1218244
0.8249124,1.4803243,1.4005047
0.82591295,1.4994199,1.7940031
0.8269134,1.5185862,1.5407941
0.82791394,1.5378225,1.0774165
0.8289144,1.5571284,1.5959692
0.8299149,1.5765035,1.0099063
0.83091545,1.5959468,0.50494266
0.8319159,1.615458,1.5163805
0.83291644,1.635037,2.626289
0.83391696,1.6546829,2.6287842
0.8349174,1.6743951,1.6613183
0.83591795,1.6941731,1.9739609
0.8369184,1.714016,2.2013564
0.83791894,1.7339242,1.6220049
0.83891946,1.7538965,1.9558321
0.8399199,1.773932,1.2078856
0.84092045,1.7940309,1.9846152
0.841921,1.8141925,1.2320806
0.84292144,1.8344164,1.3280385
0.84392196,1.8547013,0.5297617
0.8449224,1.8750474,1.6750365
0.84592295,1.8954537,2.251435
0.8469235,1.9159198,2.1344151
0.84792393,1.9364452,1.269811
0.84892446,1.9570293,2.1632307
0.849925,1.9776711,1.7273191
0.85092545,1.9983714,2.0110838
0.85192597,2.019128,1.9914232
0.85292643,2.0399413,2.062933
0.85392696,2.0608103,1.9107108
0.8549275,2.0817347,2.3001688
0.85592794,2.1027138,2.6955924
0.85692847,2.1237473,2.6626978
0.857929,2.1448364,2.2443895
0.85892946,2.1659741,2.6183066
0.85993,2.1871667,1.8933709
0.86093044,2.2084112,1.0808241
0.86193097,2.2297063,2.5366168
0.8629315,2.2510529,1.6046252
0.86393195,2.2724495,1.8607486
0.8649325,2.2938955,2.2590315
0.865933,2.3153925,2.1843834
0.86693347,2.336934,3.3524978
0.867934,2.3585277,2.8233113
0.86893445,2.380164,3.3970287
0.869935,2.4018493,2.0720673
0.8709355,2.4235826,2.5065825
0.87193596,2.445357,2.0382676
0.8729365,2.467179,2.2705584
0.873937,2.489047,3.2392583
0.8749375,2.5109546,2.4288428
0.875938,2.5329099,3.126174
0.87693846,2.5549028,1.5822002
0.877939,2.5769424,2.6230402
0.8789395,2.599021,2.3876793
0.87994,2.621138,3.0334203
0.88094044,2.6432974,3.8530478
0.88194096,2.6654966,2.3190708
0.8829414,2.687735,1.749831
0.88394195,2.710011,2.8150928
0.8849424,2.7323256,2.3831782
0.88594294,2.7546763,2.8729944
0.88694346,2.7770648,3.171683
0.8879439,2.7994883,3.7735672
0.88894445,2.8219476,3.184012
0.889945,2.8444414,3.3604803
0.89094543,2.8669696,3.0524626
0.89194596,2.8895311,3.0529463
0.8929464,2.9121256,3.3935182
0.89394695,2.9347522,3.155684
0.89494747,2.9574108,2.580728
0.89594793,2.9801002,3.6973627
0.89694846,3.0028205,2.3279347
0.897949,3.0255728,3.443566
0.89894944,3.0483494,2.6331768
0.89994997,3.0711575,3.3747787
0.90095043,3.0939937,3.849856
0.90195096,3.1168566,2.6815856
0.9029515,3.1397467,3.5666327
0.90395194,3.1626632,2.875522
0.90495247,3.1856046,3.2933807
0.905953,3.2085743,2.712588
0.90695345,3.231563,3.5626338
0.907954,3.2545805,3.0575633
0.90895444,3.2776158,3.6003928
0.90995497,3.3006763,4.014711
0.9109555,3.323761,2.0273004
0.91195595,3.3468626,3.1827986
0.9129565,3.3699868,3.7265878
0.913957,3.3931332,3.9793544
0.91495746,3.4162946,3.5851712
0.915958,3.4394794,3.2803378
0.91695845,3.4626777,3.542891
0.917959,3.485898,3.5520263
0.9189595,3.5091329,2.9357934
0.91995996,3.532382,3.18736
0.9209605,3.5556512,3.6850064
0.921961,3.5789332,3.3688076
0.9229615,3.6022267,2.4752111
0.923962,3.6255393,4.4603014
0.92496246,3.6488607,3.6864893
0.925963,3.6721988,2.9431767
0.9269635,3.6955464,4.618661
0.927964,3.7189054,4.3605623
0.9289645,3.7422752,3.368445
0.929965,3.7656546,4.525729
0.9309655,3.7890437,3.7896388
0.931966,3.8124418,3.6017911
0.9329665,3.8358455,3.3736012
0.933967,3.8592615,3.6762147
0.9349675,3.8826816,4.1708035
0.935968,3.9061086,2.6393905
0.9369685,3.9295404,4.3635974
0.937969,3.9529781,3.5624719
0.9389695,3.9764197,4.223975
0.93997,3.9998653,3.9678214
0.9409705,4.023314,4.895467
0.941971,4.0467653,4.607279
0.9429715,4.070218,3.977761
0.943972,4.0936723,4.7336354
0.94497246,4.117125,4.8252115
0.945973,4.1405826,3.3090038
0.94697344,4.164034,4.0172033
0.94797397,4.1874895,3.9743109
0.94897443,4.2109385,4.8258657
0.94997495,4.234387,4.490159
0.9509755,4.257835,4.086457
0.95197594,4.2812743,3.4825945
0.95297647,4.3047113,4.113321
0.953977,4.328146,3.507217
0.95497745,4.3515706,4.6029
0.955978,4.3749933,4.184672
0.95697844,4.398404,3.9784334
0.95797896,4.4218125,4.029695
0.9589795,4.4452105,4.570514
0.95997995,4.468597,4.772003
0.9609805,4.491979,5.527558
0.961981,4.5153484,4.1014204
0.96298146,4.538705,4.922702
0.963982,4.562055,3.7862363
0.96498245,4.5853887,4.7048984
0.965983,4.608714,4.987073
0.9669835,4.6320243,4.767318
0.96798396,4.65532,3.9185967
0.9689845,4.678602,4.741913
0.969985,4.7018695,4.9799004
0.9709855,4.7251205,5.2913227
0.971986,4.7483554,5.511653
0.97298646,4.771571,5.0206585
0.973987,4.7947745,6.0131183
0.9749875,4.8179564,4.715825
0.975988,4.8411202,4.3737774
0.9769885,4.864265,5.7845044
0.977989,4.887389,5.395259
0.9789895,4.9104934,5.0804615
0.97999,4.9335756,4.4883604
0.98099047,4.9566364,4.368677
0.981991,4.979675,4.2059636
0.9829915,5.0026903,5.4926825
0.983992,5.025682,5.357927
0.9849925,5.0486493,4.895332
0.985993,5.0715914,5.262796
0.9869935,5.0945086,5.9464684
0.987994,5.117399,4.395678
0.9889945,5.1402636,5.110123
0.989995,5.1631002,4.9720845
0.9909955,5.185909,5.1900263
0.991996,5.2086887,4.657893
0.9929965,5.2314396,5.187529
0.99399704,5.254161,6.3453794
0.9949975,5.2768517,4.9474907
0.995998,5.2995114,5.5114155
0.9969985,5.3221397,6.022263
0.997999,5.344736,4.9896374
0.99899954,5.367299,5.5753694
1.0,5.3898287,5.46673
